"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"SHORT SPIN - PREP","MTB","KEEP IT EASY TODAY AND SPIN IN THE 135-155 RANGE FOR MOST OF THE SPIN - KEEP IT LIGHT ON THE PEDALS AND WORK WITH A NATURAL CADENCE - ADD A FEW VERY SHORT 6-10 SEC BURSTS TODAY AS WELL - Warm up and check to see how your feeling once you spin into the 140 range today. How is your breathing here? How do your legs feel? --- keep most of the spin in the 130-140 ranges but when your feeling it, add a few short 6-10 sec standing or seated bursts of speed working super hard with fast leg speed - Completely recover after each effort for 7-10 min and spin easy - only perform a few efforts (2-3) and then spin it home easy","1","0","2023-09-22","FEW EFFORTS - MAINLY FLUID AND EASY","22415.4296875","105","1013","617.902"," *09/22/2023 Abigail Snyder: Felt meh on the bike today—handling, legs, everything. I think it’s mental—I don’t love the trails here, am a little weirded out by breaking a wheel, and don’t feel like I have any legitimate chance of doing well…. All things I know I shouldn’t let bother me. Kept it easy spinning except for a few super short efforts, but was legit bored by the endless sameness of the trails. Going to be a bit challenging to mentally get “into” this one tomorrow.*","1.62659299373627","3.82800006866455","","72","","133","161","","","0.551134252525013","49.24","0","1","6","25","60","5","0","","","","66","13","7","4","3","4","","","","","3",""
"Mountain Biking","MTB","","","","2023-09-23","","5605.7001953125","138","2431","139.513","","0.375153869390488","4.15100002288818","","71","","124","149","","","0.513508103813854","9.68","0","0","5","8","9","0","0","","","","16","3","1","1","0","1","","","","","",""
"XCM National Championship","MTB","","","","2023-09-23","","62472.62109375","105","1434","1355.697"," *09/23/2023 Abigail Snyder: Left quad nearly cramping last ~5 miles. Pushed hard the whole time & felt good. Just focused on riding. Maybe best start of my career too. Actually stuck with the group and led up the first pitch… then fell off the group as they accelerated up the second climb.*","3.57925915718079","4.84800004959106","","77","","163","178","","","0.586289255613524","122.91","0","0","0","0","0","200","14","","","","143","20","19","13","8","11","","","","","8","5"
"REST FROM THE BIKE TODAY","Bike","","","","2023-09-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EverAthlete: RaceWeek Mobility","Strength","","0.583333333333333","","2023-09-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EASY SPIN","MTB","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-150HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1","0","2023-09-25","EASY PEDAL","23757.7890625","","",""," *09/25/2023 Abigail Snyder: Felt good today. Kept it chill on any climbs, but got a good scope of the course in.*","2.0665078163147","3.19300007820129","","","","135","162","","","0.623254530949353","90.61","0","1","8","24","76","15","0","","","","","","","","","","","","","","2","5"
"Walking","Walk","","","","2023-09-25","","840.940002441406","","","","","0.219037219882011","1.06599998474121","","69","","86","111","","","0.385117037106718","3.48","0","10","3","0","0","0","0","","","","","","","","","","","","","","",""
"EASY SPIN","MTB","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-150HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1","0","2023-09-26","EASY PEDAL","11118.2802734375","115","2611","377.822"," *09/26/2023 Abigail Snyder: Felt good physically. Mentally kind of lost it a bit... riding scared & stiff.*","1.24147832393646","2.48799991607666","","64","","128","161","","","0.556784307773569","37.65","0","4","7","27","34","3","0","","","","56","7","5","3","2","2","","","","","",""
"Mountain Biking","MTB","","","","2023-09-27","","5473.490234375","101","715","180.746","","0.496524453163147","3.06200003623962","","67","","123","158","","","0.627873387799298","19.27","0","1","11","7","8","3","0","","","","22","3","2","1","1","1","","","","","",""
"Snowshoe UCI World Cup XCM","MTB","","","","2023-09-27","","105318.171875","175","805","4427.438"," *10/02/2023 Abigail Snyder: Felt pretty good. Couldn't have ridden a better race from a bike handling perspective. Died a little on the gravel coming back.*","7.05749464035034","4.14499998092651","","77","","153","168","","","0.710844614898424","356.7","0","1","1","5","104","312","0","","","","153","128","77","37","16","12","","","","","9","5"
"REST FROM THE BIKE TODAY","Bike","","","","2023-09-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-09-28","","11179.6796875","","",""," *09/28/2023 Abigail Snyder: Felt like body needed to move / spin a little. Did an enduro ride with the boys and shuttled up afterwards. Legs hurt at the start, but shook out. Felt like I was breathing hard on the few short climbs though. I did crash pretty hard though… oops. Chest is sore, but I finished the ride & think I’ll be good. 🤘🏻*","1.42453300952911","2.1800000667572","","","","111","150","","","0.580431545443598","53.65","2","18","24","24","17","0","0","","","","","","","","","","","","","","2","5"
"EverAthlete: RaceWeek Mobility","Strength","","0.583333333333333","","2023-09-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EASY SPIN","MTB","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-150HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1","0","2023-09-29","EASY PEDAL","7342.81982421875","83","1368","307.296"," *09/29/2023 Abigail Snyder: Legs felt fine. Head started hurting a bit, so called it early. Everything tech-wise is good except P… will try to dial that tomorrow assuming no headache while riding*","1.03354501724243","1.97300004959106","","66","","132","166","","","0.600446051821765","37.01","0","2","13","13","17","17","0","","","","46","5","4","3","2","2","","","","","2","7"
"Shakeout Ride","MTB","","","","2023-09-30","","14844.51953125","","",""," *10/01/2023 Abigail Snyder: Legs actually felt ok. It felt good to pedal easy a bit. Overall fatigue is high… I’m so tired, I’m emotional… We shall see how tomorrow goes.*","1.912881731987","2.15599989891052","","","","121","158","","","0.597647350282906","76.93","0","21","24","19","46","5","0","","","","","","","","","","","","","","3","7"
"SHORT SPIN - PREP","MTB","KEEP IT EASY TODAY AND SPIN IN THE 135-155 RANGE FOR MOST OF THE SPIN - KEEP IT LIGHT ON THE PEDALS AND WORK WITH A NATURAL CADENCE - ADD A FEW VERY SHORT 6-10 SEC BURSTS TODAY AS WELL - Warm up and check to see how your feeling once you spin into the 140 range today. How is your breathing here? How do your legs feel? --- keep most of the spin in the 130-140 ranges but when your feeling it, add a few short 6-10 sec standing or seated bursts of speed working super hard with fast leg speed - Completely recover after each effort for 7-10 min and spin easy - only perform a few efforts (2-3) and then spin it home easy","1","0","2023-09-30","FEW EFFORTS - MAINLY FLUID AND EASY","7918.1201171875","62","750","297.463"," *10/02/2023 Abigail Snyder: Crashed hard on P. Got my line, then called it.*","1.34566950798035","1.63399994373322","","67","","130","166","","","0.533462699653625","38.17","0","5","15","18","26","18","0","","","","65","6","4","3","2","2","","","","","",""
"Snowshoe UCI World Cup XCO","MTB","","","","2023-10-01","","6541.830078125","192","742","334.069"," *10/02/2023 Abigail Snyder: So, so tired. Warming up, I knew there was nothing in the legs. Got caught behind a crash right at the start, or I might have had a better position. Pushed hard to catch up through the start lap, then nailed the techy descent that I fell on pre-riding, then sat up. That was my win for today.*","0.491615265607834","3.69600009918213","","75","","163","180","","","0.848820730865614","34.9","0","1","1","0","1","10","17","","","","13","3","3","3","3","5","","","","","",""
"Mountain Biking","MTB","","","","2023-10-01","","8574.6201171875","90","693","170.005","","0.641799449920654","3.71099996566772","","73","","107","153","","","0.502506763348778","16.03","0","10","16","9","4","0","0","","","","32","3","2","1","0","1","","","","","",""
"KEEP IT FUN AND EASY TODAY","Bike","","","","2023-10-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-02","","776.309997558594","","","","","0.218562498688698","0.986999988555908","","65","","98","115","","","0.332052033862215","2.57","0","3","10","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-02","","7353.85986328125","","",""," *10/02/2023 Abigail Snyder: Ebike ride. Felt fine, but really didn’t make any efforts at all.*","0.588795602321625","3.46900010108948","","","","91","128","","","0.556379956317702","20.07","6","13","12","4","0","0","0","","","","","","","","","","","","","","1","5"
"REST DAY - STRETCH, RELAX - OPTIONAL EASY SPIN/WORKOUT","Day Off","TAKE TODAY COMPLETELY OFF - Stretch when you can and focus on stretching the hips Hip Stretches","","","2023-10-03","IF YOU WANT TO SPIN OR DO A CORE WORKOUT GO FOR IT, JUST KEEP IT FUN, ON THE EASIER SIDE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-03","","2038.33996582031","","","","","0.439495533704758","1.28799998760223","","86","","101","116","","","0.417563675082461","8.32","0","1","25","1","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-03","","2450.89990234375","","","","","0.964158296585083","0.705999970436096","","","","110","149","","","0.593198606545235","37.55","0","4","30","22","3","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-03","","2360.080078125","","","","","0.434527218341827","1.50899994373322","","104","","105","115","","","0.466383151463559","10.27","0","0","26","0","0","0","0","","","","","","","","","","","","","","",""
"EverAthlete: RaceWeek Mobility","Strength","","0.583333333333333","","2023-10-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAKE TWO DAYS OFF FROM THE BIKE, ITS A GOOD THING","Bike","","","","2023-10-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-04","","896.429992675781","","","","","0.25972306728363","0.958999991416931","","59","","101","137","","","0.335735860363121","3.14","0","3","11","1","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-04","","2392.19995117188","","","","","0.147727489471436","4.4980001449585","","","","115","127","","","0.614439461158073","5.9","0","0","2","7","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-04","","2303.22998046875","","","","","0.118157222867012","5.41499996185303","","","","113","124","","","0.611691151105387","4.65","0","0","2","5","0","0","0","","","","","","","","","","","","","","",""
"FUN DAY - NO GOALS - SEE HOW THE LEGS FEEL","Bike","","","","2023-10-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-05","","868.059997558594","","","","","0.210256665945053","1.14699995517731","","79","","107","120","","","0.394493278275915","3.48","0","0","11","1","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-05","","28102.970703125","","",""," *10/06/2023 Abigail Snyder: Felt pretty good overall. Upper body (and chest especially) are still sore/tight.*","2.03849768638611","3.8289999961853","","","","126","167","","","0.620528377878597","88.51","3","11","17","32","41","18","0","","","","","","","","","","","","","","3","5"
"Mountain Biking","MTB","","","","2023-10-05","","30381.259765625","","",""," *10/06/2023 Abigail Snyder: Ended a bit before park closed as I was feeling tired—and was riding really well. Good day.* *10/06/2023 Mike Schultz, CSCS: Great, have a fun weekend!*","2.53096199035645","3.33400011062622","","","","126","163","","","0.608672384250151","106.32","0","20","17","34","67","14","0","","","","","","","","","","","","","","3","5"
"REST DAY FROM BIKE - STRETCH, RELAX - OPTIONAL EASY SPIN/WORKOUT","Day Off","TAKE TODAY COMPLETELY OFF - Stretch when you can and focus on stretching the hips Hip Stretches","","","2023-10-06","IF YOU WANT TO SPIN OR DO A CORE WORKOUT GO FOR IT, JUST KEEP IT FUN, ON THE EASIER SIDE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EverAthlete: RaceWeek Mobility","Strength","","0.583333333333333","","2023-10-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-06","","1033.51000976563","","","","","0.264043599367142","1.08700001239777","","64","","92","115","","","0.36336305179208","3.74","0","8","7","0","0","0","0","","","","","","","","","","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-06","","6012.85986328125","135","478","130.233","","0.295091390609741","5.65999984741211","","75","","106","134","","","0.610942606504375","10.71","0","3","9","5","1","0","0","","","","11","3","2","1","0","0","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-06","","5894.27001953125","170","548","144.623","","0.236028045415878","6.93699979782104","","78","","115","142","","","0.683995101448255","10.67","0","1","3","7","2","0","0","","","","6","4","2","1","0","0","","","","","",""
"Yoga","Other","","","","2023-10-06","","","","","","","0.203880280256271","","","","","57","85","","","0.526562091552913","6.01","5","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-07","","1033.15002441406","","","","","0.327980816364288","0.875","","53","","74","91","","","0.307808739456287","3.35","9","11","0","0","0","0","0","","","","","","","","","","","","","","",""
"SHORT SPIN - PREP","Bike","KEEP IT EASY TODAY AND SPIN IN THE 135-155 RANGE FOR MOST OF THE SPIN - KEEP IT LIGHT ON THE PEDALS AND WORK WITH A NATURAL CADENCE - ADD A FEW VERY SHORT 6-10 SEC BURSTS TODAY AS WELL - Warm up and check to see how your feeling once you spin into the 140 range today. How is your breathing here? How do your legs feel? --- keep most of the spin in the 130-140 ranges but when your feeling it, add a few short 6-10 sec standing or seated bursts of speed working super hard with fast leg speed - Completely recover after each effort for 7-10 min and spin easy - only perform a few efforts (2-3) and then spin it home easy","1","0","2023-10-07","FEW EFFORTS - MAINLY FLUID AND EASY","7680.7099609375","179","599","209.935"," *10/07/2023 Abigail Snyder: This will likely be a commute, as my schedule kind of blew up tomorrow...* *10/07/2023 Abigail Snyder: Commute to and from work. I'm still incredibly tired, just in general. It's like I can't sleep enough... Tried to do a few efforts on the short climbs and off of stoplights, but it seemed like heart rate was stuck low. Tomorrow could be rough. Mentally, I can't even fathom riding hard for 4 hours... smh.*","0.332518339157104","6.41599988937378","","78","","121","156","","","0.754814275246052","18.53","0","1","4","11","4","0","0","","","","8","6","3","2","1","1","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-07","","7723.97998046875","155","523","207.44","","0.377823323011398","5.67899990081787","","79","","115","144","","","0.673087323538531","16.78","0","2","7","9","4","0","0","","","","10","6","4","2","1","0","","","","","",""
"Walking","Walk","","","","2023-10-08","","951.340026855469","","","","","0.222688883543015","1.18700003623962","","75","","80","99","","","0.405997644060511","3.92","1","11","1","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-08","","3371.67993164063","141","604","127.624","","0.252410560846329","3.71099996566772","","74","","127","146","","","0.636858208627106","9.89","0","0","2","5","8","0","0","","","","8","3","2","1","1","1","","","","","",""
"VA XCM State Championship","MTB","","","","2023-10-08","","73609.171875","191","1224","2892.694"," *10/08/2023 Abigail Snyder: I felt surprisingly good.*","4.26845359802246","4.78999996185303","","82","","162","177","","","","246.18","0","0","0","0","6","225","24","","","","106","41","31","28","21","30","","","","","8","5"
"Walking","Walk","","","","2023-10-09","","1014.71997070313","","","","","0.290620565414429","0.970000028610229","","64","","75","102","","","0.387602223643894","4.69","5","11","0","0","0","0","0","","","","","","","","","","","","","","",""
"Strength","Strength","","","","2023-10-09","","0","","","","","0.567759156227112","0","","","","80","114","","","0.536992698436434","17.87","13","15","6","0","0","0","0","","","","","","","","","","","","","","",""
"KEEP IT FUN AND EASY AGAIN TODAY","MTB","","","","2023-10-09","","12712.830078125","","",""," *10/09/2023 Abigail Snyder: Rain here. No practice. Skipping a cold, wet ride. Might ride tomorrow before work if it sounds fun. ;)* *10/10/2023 Abigail Snyder: Rain stopped (mostly) & I felt like moving my legs, so did an easy loop to the trails & back.*","0.901433050632477","3.91700005531311","","","","118","151","","","0.598931087450068","35.73","2","4","16","13","20","0","0","","","","","","","","","","","","","","",""
"STEADY FLUID SPIN","Bike","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-10-10","FLUID SPIN - START RESTING INTO NEXT WEEK","40370.078125","195","513","1393.234"," *10/10/2023 Abigail Snyder: Heart rate seemed pretty responsive. Gearing forced me into a harder effort than I wanted for some of the climbs, but it was worth it for the chance to get the new gravel bike out on some proper gravel. Overall feeling better this week: I think the worst of the fatigue has finally worn off. :)*","1.98990917205811","5.63500022888184","","78","","138","162","","","","118.56","0","0","7","24","57","31","0","","","","32","30","32","17","5","2","","","","","5","5"
"Walking","Walk","","","","2023-10-10","","1048.43005371094","","","","","0.446047782897949","0.652999997138977","","40","","78","93","","","0.277810156832999","3.74","8","19","0","0","0","0","0","","","","","","","","","","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-10","","2391.44995117188","127","284","63.148","","0.137841388583183","4.81899976730347","","71","","","","","","0.523834994112205","3.57","","","","","","","","","","","6","2","1","0","0","0","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-10","","2311.02001953125","96","320","39.807","","0.117716670036316","5.45300006866455","","69","","","","","","0.454679016096866","2.28","","","","","","","","","","","6","1","0","0","0","0","","","","","",""
"EverAthlete: RaceWeek Mobility","Strength","","0.583333333333333","","2023-10-11","","","","",""," *10/13/2023 Abigail Snyder: Chest is still bothering me from crashing World Cup week... think I may have cracked a rib and/or strained a muscle/tendon/ligament. I want to get back in the gym, but just haven't had the motivation/energy & the chest hurting just seems like a good excuse to put it off until after this weekend's race.*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-11","","1218.96997070313","","","","","0.26966917514801","1.25600004196167","","87","","80","97","","","0.394682524196565","4.5","1","14","1","0","0","0","0","","","","","","","","","","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-11","","2319.46997070313","142","326","59.474","","0.11717277765274","5.49900007247925","","74","","","","","","0.57497140586813","3.64","","","","","","","","","","","4","2","0","0","0","0","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-11","","2296.419921875","112","363","41.314","","0.10295694321394","6.19600009918213","","70","","","","","","0.491448041363807","2.34","","","","","","","","","","","4","2","0","0","0","0","","","","","",""
"Walking","Walk","","","","2023-10-12","","1500.21997070313","","","","","0.34871581196785","1.19500005245209","","80","","84","118","","","0.411600074103862","6.38","2","16","2","1","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-12","","6749.52978515625","","",""," *10/12/2023 Abigail Snyder: Tried to get a bit of time in before practice stated. Felt decent.*","0.438763320446014","4.27299976348877","","","","137","160","","","","20.76","0","0","2","5","12","7","0","","","","","","","","","","","","","","4","5"
"TEMPO ON CLIMBS - HIGH RPM","MTB","GOAL IS TO WORK IN A STEADY FLOW, WITH FEWER BREAKS - SPIN SMOOTH AND WITH A NATURAL, SLIGHTLY FASTER CADENCE - ON CLIMBS, HOLD TEMPO RANGES BUT KEEP IT THERE - Warm up into the 130's HR and check bio feedback as always, if feeling greater fatigue, higher PE, add more warm up - When feeling good, get into a steady fluid endurance pace today in the 140-155HR ranges - Keep breath deep and tap on the pedals and work a higher RPM than normal- On all climbs, tempo spin it, 150-160 HR range, as much speed and power but cap HR at 165 - WORK WITH A SLIGHTLY FASTER CADENCE WITH TEMPO, 90-100 RPM RANGE - Keep it this simple all day, with fewer breaks.","1.5","","2023-10-12","SHORT TEMPO - JUST LIKE TUESDAY, BUT WORK A HIGHER RPM TODAY, JUST BY 5-7 RPMS - ALL YOU NEED GOING INTO THE WEEKEND","16436.5390625","","",""," *10/12/2023 Abigail Snyder: Tried to do tempo on the climbs as much as possible while riding with the team.*","1.36512589454651","3.34500002861023","","","","134","169","","","0.653735047849467","65.14","0","9","8","10","30","25","0","","","","","","","","","","","","","","4","5"
"EverAthlete: RaceWeek Mobility","Strength","","0.583333333333333","","2023-10-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-13","","682.630004882813","","","","","0.161936655640602","1.1710000038147","","72","","80","91","","","0.418668213691314","3","0","9","0","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-13","","18907.470703125","","","","","1.81016433238983","2.90100002288818","","","","124","166","","","0.609479882900866","75.6","0","12","21","29","38","9","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-13","","12812.900390625","","","","","1.07541918754578","3.30999994277954","","","","110","150","","","0.579943948241497","40.15","1","15","21","14","14","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-14","","24936.94921875","","","","","2.46248507499695","2.81299996376038","","","","127","164","","","0.619036207979779","106.94","0","6","35","35","52","20","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-15","","22090.599609375","","",""," *10/15/2023 Abigail Snyder: Not my day. Took more than a few dirt samples and had to straighten my bars more times than I can count. Still rode some sick trails in gnarly conditions & made it out alive. ✌🏻 Congrats to all the young lady shredders who kicked my butt today!! And, perhaps the reason I’m enjoying enduro so much… it’s racing bikes but also just riding with my homies. Type II fun is always better with friends! 🤩* *10/18/2023 Mike Schultz, CSCS: You are the riding Queen of Snowshoe! You should know that resort like the back of your hand. We can catch up on this Friday. Look forward to riding!*","3.03877878189087","2.01900005340576","","","","117","165","","","","123.9","0","37","50","37","37","21","0","","","","","","","","","","","","","","3","5"
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-10-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-16","","886.679992675781","","","","","0.231161937117577","1.06500005722046","","72","","82","107","","","0.381066590600722","3.58","0","13","1","0","0","0","0","","","","","","","","","","","","","","",""
"SHORT FORCE EFFORTS - STEADY SPINNING","Bike","SHORT 10-20 SEC FORCE EFFORTS FOLLOWED BY STEADY SPIN - WORK SEATED AND STANDING - warm up into the 130-140 ranges to check bio feedback today - if feeling great fatigue, add more warm up and work less efforts - Then choose sections of trail or road, shift into a harder gear, sit or stand, and grind it out short 10-20 seconds or slightly longer on a steep longer hill - Cadence can be slow for these, focus on working he legs and hips with force on the legs, don't worry about HR or power, just Nuke hard short efforts - Back off after each effort and spin it steady in the 140-155 ranges between efforts - Work in a handful of grinders, have fun with it","2","","2023-10-16","60-90 MIN INSIDE - IF OUTDOORS, THIS CAN BE ON TRAIL OR ROAD, JUST DOWNSHIFT AT TIMES FOR SHORT GRINDERS!","26246.4609375","178","505","1134.853"," *10/16/2023 Abigail Snyder: Felt pretty good overall today. Singlespeed. XC hardtail felt super sketchy after spending the last week on the big enduro rig.*","1.77076733112335","4.11700010299683","","62","","144","170","","","","114.43","0","1","2","18","42","43","1","","","","40","19","20","14","9","5","","","","","5","5"
"STEADY FLUID SPIN","MTB","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-10-17","FLUID SPIN - START RESTING INTO NEXT WEEK","19163.810546875","","",""," *10/17/2023 Abigail Snyder: Chill ride with a friend.*","1.56708550453186","3.3970000743866","","","","124","160","","","0.610484263778017","65.42","0","5","18","31","31","8","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-17","","2339.85009765625","","","","","0.14292611181736","4.5479998588562","","","","102","123","","","0.594396577472539","5.33","1","0","3","3","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-17","","2300.46997070313","","","","","0.121440276503563","5.26200008392334","","","","107","129","","","0.597442518295794","4.55","0","1","2","4","0","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-17","","787.789978027344","","","","","0.199987500905991","1.09399998188019","","73","","80","93","","","0.388381649206469","3.21","1","11","0","0","0","0","0","","","","","","","","","","","","","","",""
"Strength","Strength","","","","2023-10-17","","0","","","","","0.254920542240143","0","","","","101","139","","","0.581945489406916","9.24","0","4","7","3","1","0","0","","","","","","","","","","","","","","",""
"EverAthlete: In-Season Core","Strength","Complete Ride Strong Strength weekly core session.","0.5","","2023-10-18","","0","","","","","0.465053349733353","0","","","","90","143","","","0.558800737281876","15.78","7","9","9","2","1","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-18","","915.380004882813","","","","","0.294905841350555","0.861999988555908","","59","","81","92","","","0.332410839917203","3.5","1","17","0","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-18","","2335.30004882813","","","","","0.12959249317646","5.00600004196167","","","","114","130","","","0.616588241816619","5.18","0","0","4","4","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-18","","2322.97998046875","","","","","0.135200545191765","4.77299976348877","","","","96","122","","","0.57755741162266","4.74","0","3","4","1","0","0","0","","","","","","","","","","","","","","",""
"LONG TEMPO EFFORTS","Bike","FOCUS ON STEADY SPIN IN THE 150-160 RANGE FOR 20-30 MINUTE PERIODS - STEADY EASIER SPINNING BETWEEN EFFORTS - Warm up and ride into the 130 ranges, add a few jumps, get the system going - Check your bio feedback here. When warmed up and ready, choose sections of trail or roads, especially on the hill grades and climbs, and spin mainly seated into the 150-160HR ranges for duration s of 10-20 plus minutes - Power goal can be 250 - 270 PLUS watts, just keep HR under 165 - If you feel good and can work up to 30 min efforts, go for it - Easier, steady spin for between all efforts today, 130-140's HR - Work efforts on and off all day until speed and power drops - If speed or power doesn't drop, work these all day and have fun with it - Remember, push speed and power, keep breath deep and HR in line","1.5","","2023-10-19","KEEP IT TO TEMPO TODAY - YOU CAN ADD ONE OR TWO DIGS BUT KEEP IT SIMPLE.","37203.828125","189","569","1152.254"," *10/19/2023 Abigail Snyder: Held tempo up the climb, then chilled coming down.*","1.69335079193115","6.10300016403198","","83","","141","161","","","","101.02","0","1","7","15","40","39","0","","","","28","23","31","14","4","1","","","","","4","5"
"Walking","Walk","","","","2023-10-19","","879.789978027344","","","","","0.217613875865936","1.12300002574921","","81","","81","96","","","0.392712189215216","3.58","1","12","0","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-19","","11229.7001953125","","","","","1.4996030330658","2.07999992370605","","","","121","156","","","0.592914201569226","58.99","0","6","23","27","33","1","0","","","","","","","","","","","","","","",""
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-10-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
